# hega-rs ver.0.2.9 particle compilation : Particles([-2212]); total-items=49248
#	 sourceUrQmdF19 in Lab: false
id;	mass;	charge;	p;	beta;
-2212;	0.938;	-1;	0.6024577644420894;	0.5404133833638363;
-2212;	0.938;	-1;	0.5980791494467935;	0.5376239051753321;
-2212;	0.938;	-1;	2.1072693913709752;	0.9135803756076164;
-2212;	0.938;	-1;	3.489927865744505;	0.9657265356383641;
-2212;	0.938;	-1;	1.0151375366353075;	0.7344607944765619;
-2212;	0.938;	-1;	0.5612339429046412;	0.5134419119670479;
-2212;	0.938;	-1;	0.4128483501553567;	0.40284353769701065;
-2212;	0.938;	-1;	0.3764844598383577;	0.3724859506191554;
-2212;	0.938;	-1;	1.3072862940511538;	0.812489918348266;
-2212;	0.938;	-1;	1.4063755593624343;	0.8319366197304673;
-2212;	0.938;	-1;	1.2250660568283656;	0.7939871593549777;
-2212;	0.938;	-1;	1.648639128578477;	0.8691680954392919;
-2212;	0.938;	-1;	3.016440299578296;	0.9548970042523244;
-2212;	0.938;	-1;	1.3644571412840345;	0.8240600487538805;
-2212;	0.938;	-1;	2.089283408850987;	0.9122769753149278;
-2212;	0.938;	-1;	1.144906170601683;	0.773540376993312;
-2212;	0.938;	-1;	0.7515827609019514;	0.6252948768434828;
-2212;	0.938;	-1;	0.8242161107694995;	0.6600753296407964;
-2212;	0.938;	-1;	0.8807104957481773;	0.6844933579767064;
-2212;	0.938;	-1;	0.7282418132165992;	0.6132510694445624;
-2212;	0.938;	-1;	1.8547241338333849;	0.8923705107811517;
-2212;	0.938;	-1;	1.6841377654877285;	0.8736353085280646;
-2212;	0.938;	-1;	1.704374620911729;	0.8760869564576285;
-2212;	0.938;	-1;	1.1064032285297256;	0.7627697224213044;
-2212;	0.938;	-1;	1.7481730549499384;	0.8811695244240635;
-2212;	0.938;	-1;	1.0873891984018418;	0.7572048421437217;
-2212;	0.938;	-1;	1.0495938371050966;	0.7456331285534711;
-2212;	0.938;	-1;	0.3381191647703513;	0.3391093567483945;
-2212;	0.938;	-1;	1.1740525084603328;	0.781271813597349;
-2212;	0.938;	-1;	1.0982615448758095;	0.7604073240875728;
-2212;	0.938;	-1;	0.6393301215999446;	0.563207322801794;
-2212;	0.938;	-1;	1.7510998223433438;	0.881498658407738;
-2212;	0.938;	-1;	0.8542943726479767;	0.6733487864732711;
-2212;	0.938;	-1;	2.0094096407465054;	0.9061355255257197;
-2212;	0.938;	-1;	3.556649741378113;	0.9669379316173249;
-2212;	0.938;	-1;	1.1208404522196727;	0.7668849758081655;
-2212;	0.938;	-1;	0.9847802110567617;	0.7240960370722749;
-2212;	0.938;	-1;	0.8004679257671727;	0.6491386313560135;
-2212;	0.938;	-1;	0.20596200620602334;	0.21446646984220474;
-2212;	0.938;	-1;	2.6219195527323107;	0.941559762700369;
-2212;	0.938;	-1;	2.5473107694327366;	0.9384008129321981;
-2212;	0.938;	-1;	1.6685851916498002;	0.8717047953266388;
-2212;	0.938;	-1;	1.2909819273521996;	0.8090030698523233;
-2212;	0.938;	-1;	0.7447547436203411;	0.6218168015992471;
-2212;	0.938;	-1;	0.3193250505732991;	0.32226913528850315;
-2212;	0.938;	-1;	0.9187113215036593;	0.6997231563994973;
-2212;	0.938;	-1;	1.154546248650092;	0.7761366439876587;
-2212;	0.938;	-1;	0.9303946021828587;	0.7042226318530411;
-2212;	0.938;	-1;	1.4058292767861253;	0.8318370872165508;
-2212;	0.938;	-1;	2.3059675467872482;	0.9262983026992779;
-2212;	0.938;	-1;	1.7408858975903618;	0.8803444354790678;
-2212;	0.938;	-1;	3.0729017573664796;	0.9564334885823492;
-2212;	0.938;	-1;	1.4223252155572579;	0.8348075845688899;
-2212;	0.938;	-1;	1.655401005434043;	0.8700358400841074;
-2212;	0.938;	-1;	1.1593818711455688;	0.7774242901770513;
-2212;	0.938;	-1;	1.4299415101454325;	0.8361549480384115;
-2212;	0.938;	-1;	1.3856227719841356;	0.828098383213379;
-2212;	0.938;	-1;	2.5631315882246954;	0.9390910552022691;
-2212;	0.938;	-1;	2.9398809481000145;	0.9526836006027257;
-2212;	0.938;	-1;	0.49813860445763486;	0.4690275266689711;
-2212;	0.938;	-1;	1.4128448540363516;	0.8331092423295448;
-2212;	0.938;	-1;	2.088604090983794;	0.9122271966671636;
-2212;	0.938;	-1;	1.6514705237042533;	0.8695324263340416;
-2212;	0.938;	-1;	1.3354997992512017;	0.818324071847614;
-2212;	0.938;	-1;	1.7816945046325985;	0.8848637586169376;
-2212;	0.938;	-1;	1.447685338554273;	0.8392362078411116;
-2212;	0.938;	-1;	1.2931558662187632;	0.8094729914250023;
-2212;	0.938;	-1;	0.992457393522261;	0.7267648518340856;
-2212;	0.938;	-1;	1.6547985851498666;	0.8699588585566879;
-2212;	0.938;	-1;	1.43618192267484;	0.83724774491558;
-2212;	0.938;	-1;	1.9705294688981436;	0.9029222936342508;
-2212;	0.938;	-1;	0.47683655727014046;	0.4531616516849773;
-2212;	0.938;	-1;	1.025754867486867;	0.7379689840448356;
-2212;	0.938;	-1;	1.4691108324047577;	0.8428520332562934;
-2212;	0.938;	-1;	1.2382205505890296;	0.7971063615904802;
-2212;	0.938;	-1;	1.0612976899333004;	0.7492908922211887;
-2212;	0.938;	-1;	1.099835779391178;	0.7608664765081863;
-2212;	0.938;	-1;	2.3357553601299945;	0.9279692352506895;
-2212;	0.938;	-1;	0.6575903243106607;	0.5740424032240727;
-2212;	0.938;	-1;	1.1921934867784676;	0.7859093546410029;
-2212;	0.938;	-1;	1.3307392882229034;	0.8173569964696388;
-2212;	0.938;	-1;	1.0768666275751144;	0.7540524969319211;
-2212;	0.938;	-1;	0.8000892851938464;	0.6489609085183089;
-2212;	0.938;	-1;	1.1334248405470033;	0.7703965795285036;
-2212;	0.938;	-1;	1.106884364062028;	0.7629083815074936;
-2212;	0.938;	-1;	1.7577462483995692;	0.8822413483884858;
-2212;	0.938;	-1;	1.3110346183987667;	0.8132794191543223;
-2212;	0.938;	-1;	3.323943410838398;	0.9624135460161243;
-2212;	0.938;	-1;	2.19611432221845;	0.9196282763411856;
-2212;	0.938;	-1;	0.8330352902416559;	0.6640331512213458;
-2212;	0.938;	-1;	1.003294879421798;	0.7304770336433528;
-2212;	0.938;	-1;	1.3308598394331388;	0.8173815715102004;
-2212;	0.938;	-1;	0.7811507211132561;	0.639934919360647;
-2212;	0.938;	-1;	0.8028312956798334;	0.6502455293401863;
-2212;	0.938;	-1;	2.5105479856039397;	0.9367523869177348;
-2212;	0.938;	-1;	0.6286384457325211;	0.5567249509931581;
-2212;	0.938;	-1;	1.3750930705828606;	0.8261052565401676;
-2212;	0.938;	-1;	1.877213962546582;	0.8945428582181983;
-2212;	0.938;	-1;	2.537252314966921;	0.9379560529711816;
-2212;	0.938;	-1;	0.9209480290297656;	0.7005910772050615;
-2212;	0.938;	-1;	1.7728710611051217;	0.8839072164801123;
-2212;	0.938;	-1;	0.17749039487110282;	0.18592295337881876;
-2212;	0.938;	-1;	3.1840779979095992;	0.9592425550657135;
-2212;	0.938;	-1;	1.9989161159503417;	0.9052834060149146;
-2212;	0.938;	-1;	0.8788232335600714;	0.6837126289935529;
-2212;	0.938;	-1;	1.0540132907417485;	0.7470223201614555;
-2212;	0.938;	-1;	3.337245215393828;	0.9626960540924059;
-2212;	0.938;	-1;	1.4955569807265787;	0.8471630049044867;
-2212;	0.938;	-1;	0.9577500273040978;	0.7144346884049966;
-2212;	0.938;	-1;	1.2279701422888913;	0.7946812305369059;
-2212;	0.938;	-1;	2.3643551271422827;	0.929522538394667;
-2212;	0.938;	-1;	1.3255931030785584;	0.816303744340736;
-2212;	0.938;	-1;	1.3368259211120197;	0.8185922358956639;
-2212;	0.938;	-1;	1.7602982256282598;	0.8825247748568544;
-2212;	0.938;	-1;	1.5601958181510422;	0.8570363735856426;
-2212;	0.938;	-1;	2.104161186774673;	0.9133571223183223;
-2212;	0.938;	-1;	2.138577259400277;	0.9157838742595205;
-2212;	0.938;	-1;	1.934642136485712;	0.8998156242143405;
-2212;	0.938;	-1;	1.6799460847387335;	0.8731190227075859;
-2212;	0.938;	-1;	0.7382865333222596;	0.6184877131746517;
-2212;	0.938;	-1;	0.3509707264198682;	0.35044118045906436;
-2212;	0.938;	-1;	1.0585240330521553;	0.7484301870273036;
-2212;	0.938;	-1;	1.2546871473706105;	0.8009229745318086;
-2212;	0.938;	-1;	1.243124236599464;	0.7982530503289215;
-2212;	0.938;	-1;	1.2896413343585107;	0.808712510064448;
-2212;	0.938;	-1;	0.48635109729083575;	0.46030278864122065;
-2212;	0.938;	-1;	0.48115329903888215;	0.45641252406201405;
-2212;	0.938;	-1;	1.29030576585242;	0.8088565928387912;
-2212;	0.938;	-1;	2.189203908990044;	0.9191800288922974;
-2212;	0.938;	-1;	1.219268811165118;	0.7925922854265577;
-2212;	0.938;	-1;	1.991851520366415;	0.9047035067018634;
-2212;	0.938;	-1;	1.2086151443735098;	0.789996078508542;
-2212;	0.938;	-1;	0.6749735645593833;	0.5840844727205218;
-2212;	0.938;	-1;	1.0873824417696334;	0.7572028347924364;
-2212;	0.938;	-1;	2.2565011550460152;	0.9233975071215791;
-2212;	0.938;	-1;	2.3267371790359586;	0.9274691857455016;
-2212;	0.938;	-1;	1.9798038299866985;	0.9037028373393725;
-2212;	0.938;	-1;	2.8327174795941086;	0.9493086974299931;
-2212;	0.938;	-1;	1.0268347349807563;	0.7383224814978834;
-2212;	0.938;	-1;	1.742574410393427;	0.8805363321673275;
-2212;	0.938;	-1;	0.8728246716839815;	0.6812154540725087;
-2212;	0.938;	-1;	2.7032153747158216;	0.9447404022387015;
-2212;	0.938;	-1;	1.5427388816857506;	0.8544588160366533;
-2212;	0.938;	-1;	2.5179113111009293;	0.9370876411189969;
-2212;	0.938;	-1;	1.0239736001001196;	0.7373845511941981;
-2212;	0.938;	-1;	1.196513426267336;	0.7869945395141686;
-2212;	0.938;	-1;	1.2701241036548356;	0.8044144415709383;
-2212;	0.938;	-1;	0.8424023004135257;	0.6681765663014119;
-2212;	0.938;	-1;	1.3126111988646905;	0.8136101545713017;
-2212;	0.938;	-1;	0.6268230983095948;	0.5556140696993564;
-2212;	0.938;	-1;	3.394072326031665;	0.9638684472186674;
-2212;	0.938;	-1;	0.8595360222191738;	0.6755976336735845;
-2212;	0.938;	-1;	1.3189304026733177;	0.8149279120893613;
-2212;	0.938;	-1;	2.1460599997444643;	0.9162985833057137;
-2212;	0.938;	-1;	1.6469406335700143;	0.8689488595375763;
-2212;	0.938;	-1;	2.0374606993532414;	0.9083603998373481;
-2212;	0.938;	-1;	0.6401849941658914;	0.5637212009090891;
-2212;	0.938;	-1;	2.1103952108162107;	0.9138040641166485;
-2212;	0.938;	-1;	0.3966922605328846;	0.3895118204119367;
-2212;	0.938;	-1;	0.68827148426445;	0.5915899102478435;
-2212;	0.938;	-1;	1.2344401169647718;	0.7962164091873416;
-2212;	0.938;	-1;	1.7814821828870475;	0.8848408715340582;
-2212;	0.938;	-1;	0.6235021268648568;	0.5535741140214758;
-2212;	0.938;	-1;	1.2194569427909296;	0.7926377481523975;
-2212;	0.938;	-1;	1.8649290037760151;	0.8933639990990827;
-2212;	0.938;	-1;	0.9796062604439602;	0.7222788717334012;
-2212;	0.938;	-1;	1.9098597332212646;	0.8975871896948078;
-2212;	0.938;	-1;	1.1809091349041212;	0.7830400524328289;
-2212;	0.938;	-1;	1.5840879675084336;	0.8604627252800978;
-2212;	0.938;	-1;	1.560260451196902;	0.8570457990099892;
-2212;	0.938;	-1;	2.6186442843036164;	0.9414260846720801;
-2212;	0.938;	-1;	1.9973663250403015;	0.9051566224912946;
-2212;	0.938;	-1;	2.2526183542837988;	0.9231628862068461;
-2212;	0.938;	-1;	2.493689571262229;	0.9359749913976918;
-2212;	0.938;	-1;	1.0437542792798504;	0.7437825205834435;
-2212;	0.938;	-1;	1.4102325546464456;	0.8326370841341509;
-2212;	0.938;	-1;	0.9681706543900203;	0.718208829735572;
-2212;	0.938;	-1;	0.45834105647711726;	0.43902711733025235;
-2212;	0.938;	-1;	1.59458512345406;	0.8619321479725908;
-2212;	0.938;	-1;	0.41963840665387153;	0.40837159640374393;
-2212;	0.938;	-1;	0.6599765571579039;	0.5754365391454573;
-2212;	0.938;	-1;	0.839934875107761;	0.6670910987215589;
-2212;	0.938;	-1;	0.716004998965517;	0.6067605498537416;
-2212;	0.938;	-1;	0.5691683315645732;	0.5187572432556907;
-2212;	0.938;	-1;	0.8631912541223121;	0.6771547775124885;
-2212;	0.938;	-1;	1.5294021978080194;	0.8524461429039248;
-2212;	0.938;	-1;	0.5671305470729381;	0.5173977979901898;
-2212;	0.938;	-1;	1.3805633958024854;	0.8271446073620564;
-2212;	0.938;	-1;	0.6534649788909885;	0.5716203811579867;
-2212;	0.938;	-1;	2.208302129672704;	0.9204101801456448;
-2212;	0.938;	-1;	1.4970020579828873;	0.8473938587898405;
-2212;	0.938;	-1;	1.5299712925676088;	0.8525328091248316;
-2212;	0.938;	-1;	1.0764752046070036;	0.7539342184829655;
-2212;	0.938;	-1;	2.400438712616925;	0.9314141271061004;
-2212;	0.938;	-1;	1.993570500784961;	0.904845074525529;
-2212;	0.938;	-1;	1.6860734948515737;	0.8738727391678777;
-2212;	0.938;	-1;	1.0395529937708803;	0.7424404276325041;
-2212;	0.938;	-1;	0.9216297020604316;	0.7008549736714875;
-2212;	0.938;	-1;	1.1703652399751112;	0.7803130665403646;
-2212;	0.938;	-1;	0.9630351994795465;	0.7163567282362464;
-2212;	0.938;	-1;	3.689019060485592;	0.9691613913415551;
-2212;	0.938;	-1;	1.0043265318463164;	0.7308270719840843;
-2212;	0.938;	-1;	1.3607213084616703;	0.8233339391750131;
-2212;	0.938;	-1;	0.8429356274863697;	0.6684106279561828;
-2212;	0.938;	-1;	2.0370815301170446;	0.9083308302225577;
-2212;	0.938;	-1;	0.5633593124552039;	0.5148715685170073;
-2212;	0.938;	-1;	0.910851986154721;	0.696648728748033;
-2212;	0.938;	-1;	1.145258493514892;	0.7736359567443124;
-2212;	0.938;	-1;	1.5228263775575337;	0.8514396062643315;
-2212;	0.938;	-1;	1.1263576464538252;	0.7684330768260337;
-2212;	0.938;	-1;	0.6175866970239886;	0.5499156523827712;
-2212;	0.938;	-1;	0.9021646839679328;	0.6932051717576111;
-2212;	0.938;	-1;	0.732664305496187;	0.6155667208513355;
-2212;	0.938;	-1;	1.3405757338815782;	0.8193476238447079;
-2212;	0.938;	-1;	1.3723289459899912;	0.8255768510126721;
-2212;	0.938;	-1;	1.0499522603042484;	0.7457461575537272;
-2212;	0.938;	-1;	2.59248018050534;	0.9403420650335748;
-2212;	0.938;	-1;	0.8220041750021712;	0.6590739534852276;
-2212;	0.938;	-1;	1.6871865431673523;	0.874008979733817;
-2212;	0.938;	-1;	3.216795854728739;	0.9600186190065162;
-2212;	0.938;	-1;	0.8982272115500621;	0.6916285845230337;
-2212;	0.938;	-1;	2.6879381127362287;	0.9441622506322329;
-2212;	0.938;	-1;	1.7431665190133157;	0.8806035219601306;
-2212;	0.938;	-1;	2.809614828248591;	0.9485351492561349;
-2212;	0.938;	-1;	1.0403712033163932;	0.7427025068383667;
-2212;	0.938;	-1;	1.761245105715272;	0.8826296927978019;
-2212;	0.938;	-1;	0.9762231116911748;	0.7210825138167811;
-2212;	0.938;	-1;	1.3747675568837083;	0.8260431424581389;
-2212;	0.938;	-1;	1.7561338854312902;	0.8820617810064689;
-2212;	0.938;	-1;	0.6189495388478773;	0.550761341606517;
-2212;	0.938;	-1;	0.9282175082680999;	0.7033905473872026;
-2212;	0.938;	-1;	1.4079057729265834;	0.8322149972115094;
-2212;	0.938;	-1;	1.2742711018578425;	0.805338427724381;
-2212;	0.938;	-1;	1.1294570007189295;	0.7692968669610236;
-2212;	0.938;	-1;	1.737398558251963;	0.8799467323972584;
-2212;	0.938;	-1;	1.5963158831917448;	0.8621723592915106;
-2212;	0.938;	-1;	0.9860485222817384;	0.7245391988224882;
-2212;	0.938;	-1;	1.4212972785455547;	0.8346245796386016;
-2212;	0.938;	-1;	2.033868186533063;	0.9080796889002943;
-2212;	0.938;	-1;	1.0966907419528078;	0.7599480332126388;
-2212;	0.938;	-1;	0.8129578109022695;	0.6549417996645988;
-2212;	0.938;	-1;	2.2477786580613315;	0.9228689927829078;
-2212;	0.938;	-1;	0.8242161107694995;	0.6600753296407964;
-2212;	0.938;	-1;	0.8807104957481773;	0.6844933579767064;
-2212;	0.938;	-1;	1.1634661470701284;	0.7785043047593304;
-2212;	0.938;	-1;	1.6101665477052365;	0.8640739328158361;
-2212;	0.938;	-1;	1.57949828566447;	0.8598134252414943;
-2212;	0.938;	-1;	1.236878829477245;	0.7967910997809309;
-2212;	0.938;	-1;	1.7935432995821428;	0.8861309024383189;
-2212;	0.938;	-1;	1.1740658876063983;	0.7812752823509167;
-2212;	0.938;	-1;	3.288976797859176;	0.9616557267221345;
-2212;	0.938;	-1;	0.9375095721201998;	0.7069218553331915;
-2212;	0.938;	-1;	1.0209230597949093;	0.7363798104187984;
-2212;	0.938;	-1;	2.5572789344568747;	0.9388370268722235;
-2212;	0.938;	-1;	1.9578986235583318;	0.9018447031160489;
-2212;	0.938;	-1;	1.000216044194953;	0.7294289564881286;
-2212;	0.938;	-1;	1.9546294251514786;	0.9015630225232287;
-2212;	0.938;	-1;	0.34368769727617543;	0.34403789394113643;
-2212;	0.938;	-1;	0.5859190118736547;	0.5297837124662211;
-2212;	0.938;	-1;	0.9452824183417355;	0.709835767991821;
-2212;	0.938;	-1;	1.1433525222305672;	0.7731182658645361;
-2212;	0.938;	-1;	2.6266607314466786;	0.9417524859727187;
-2212;	0.938;	-1;	1.9211592322241278;	0.8986118800158002;
-2212;	0.938;	-1;	1.2065716435137863;	0.7894931816829092;
-2212;	0.938;	-1;	1.250616307447652;	0.7999884029724992;
-2212;	0.938;	-1;	1.490268445002443;	0.8463140427420432;
-2212;	0.938;	-1;	1.2614809549592891;	0.8024697426294284;
-2212;	0.938;	-1;	6.238742702868905;	0.9888854035342175;
-2212;	0.938;	-1;	0.8135334127286968;	0.6552064875723475;
-2212;	0.938;	-1;	1.1926735978921474;	0.7860303204275536;
-2212;	0.938;	-1;	0.36005014402024615;	0.3583555266082382;
-2212;	0.938;	-1;	1.0960964677335658;	0.7597739745631813;
-2212;	0.938;	-1;	1.218910570950962;	0.7925056787466711;
-2212;	0.938;	-1;	1.0321892440841456;	0.7400663422464433;
-2212;	0.938;	-1;	1.0089443148662862;	0.7323868386381004;
-2212;	0.938;	-1;	2.90839721087062;	0.9517270352579849;
-2212;	0.938;	-1;	1.1205540685147684;	0.7668042502281534;
-2212;	0.938;	-1;	2.0615400404566486;	0.9102106744852814;
-2212;	0.938;	-1;	1.648844281933561;	0.8691945412924829;
-2212;	0.938;	-1;	1.5703967509518098;	0.8585133870369351;
-2212;	0.938;	-1;	1.750020128358814;	0.8813773891282614;
-2212;	0.938;	-1;	0.8533141414373724;	0.6729261463274584;
-2212;	0.938;	-1;	1.6738050237325797;	0.8723572924130799;
-2212;	0.938;	-1;	0.6662821295534798;	0.5790964917502758;
-2212;	0.938;	-1;	2.6275682902305317;	0.9417892716899902;
-2212;	0.938;	-1;	1.105784377625222;	0.7625912201427876;
-2212;	0.938;	-1;	1.179180466348133;	0.7825960301181216;
-2212;	0.938;	-1;	0.41669725322104056;	0.40598254928548666;
-2212;	0.938;	-1;	3.091081355400566;	0.9569118908718982;
-2212;	0.938;	-1;	0.8740504378695774;	0.6817276796445791;
-2212;	0.938;	-1;	2.0662895934984524;	0.9105693210383684;
-2212;	0.938;	-1;	1.979060022677938;	0.9036405676807564;
-2212;	0.938;	-1;	1.1351237402929648;	0.7708653485835516;
-2212;	0.938;	-1;	1.1031339342550386;	0.7618247473595143;
-2212;	0.938;	-1;	1.1354135766199205;	0.7709451968715636;
-2212;	0.938;	-1;	2.539940306273358;	0.9380753647106447;
-2212;	0.938;	-1;	0.986296097156934;	0.7246255995074067;
-2212;	0.938;	-1;	0.9172963368399548;	0.6991724878421359;
-2212;	0.938;	-1;	0.8970193796752666;	0.6911429702666188;
-2212;	0.938;	-1;	0.7136866414870044;	0.6055169905716361;
-2212;	0.938;	-1;	0.8107643753822684;	0.6539309450127344;
-2212;	0.938;	-1;	3.845791783539639;	0.9715202222398164;
-2212;	0.938;	-1;	2.3983396844819542;	0.9313061143827297;
-2212;	0.938;	-1;	2.130438107336141;	0.9152188439738047;
-2212;	0.938;	-1;	1.6300529253524254;	0.8667409177983534;
-2212;	0.938;	-1;	0.8444911005181108;	0.669092146973204;
-2212;	0.938;	-1;	2.2676644273183366;	0.9240663355683486;
-2212;	0.938;	-1;	1.7987352491564288;	0.8866799564493619;
-2212;	0.938;	-1;	2.372445697514276;	0.9299531675786704;
-2212;	0.938;	-1;	1.3602859149708197;	0.8232490505658006;
-2212;	0.938;	-1;	2.4938375794914953;	0.9359818767035224;
-2212;	0.938;	-1;	0.7838335282512544;	0.6412299556909966;
-2212;	0.938;	-1;	1.1647977777408405;	0.7788549431768416;
-2212;	0.938;	-1;	1.8271051748821139;	0.8896151312205723;
-2212;	0.938;	-1;	1.2398245817906215;	0.7974824043829429;
-2212;	0.938;	-1;	0.45007057323619815;	0.4325987079394988;
-2212;	0.938;	-1;	1.5992446043945245;	0.8625775146878477;
-2212;	0.938;	-1;	0.7360862423119998;	0.6173476028135929;
-2212;	0.938;	-1;	0.8434453344747661;	0.6686341380251629;
-2212;	0.938;	-1;	0.46782658345267214;	0.44631779726310494;
-2212;	0.938;	-1;	1.5749013525579942;	0.8591588914320676;
-2212;	0.938;	-1;	1.92062647580887;	0.8985638948898833;
-2212;	0.938;	-1;	1.6628738462147392;	0.8709855058294411;
-2212;	0.938;	-1;	0.9000614560375086;	0.6923642610008808;
-2212;	0.938;	-1;	1.3205647728138898;	0.8152666876903645;
-2212;	0.938;	-1;	0.3735700048367909;	0.3699985248588512;
-2212;	0.938;	-1;	2.1765096498019485;	0.9183471998900646;
-2212;	0.938;	-1;	0.6719945753701364;	0.5823822277154067;
-2212;	0.938;	-1;	1.6867832331385322;	0.8739596371327597;
-2212;	0.938;	-1;	1.039354324785345;	0.7423767408491518;
-2212;	0.938;	-1;	0.7438868497901814;	0.6213720542797115;
-2212;	0.938;	-1;	0.8344254158569238;	0.6646519643544729;
-2212;	0.938;	-1;	3.7344150886289063;	0.9698732569731173;
-2212;	0.938;	-1;	1.390368139350165;	0.8289864751602143;
-2212;	0.938;	-1;	1.127371613379741;	0.7687161328887389;
-2212;	0.938;	-1;	2.302308473880944;	0.9260892011012691;
-2212;	0.938;	-1;	1.5145219419838194;	0.8501548929761014;
-2212;	0.938;	-1;	1.7256247217880254;	0.8785902271833719;
-2212;	0.938;	-1;	2.736379196849006;	0.9459657933403818;
-2212;	0.938;	-1;	1.3694813438342268;	0.8250302068449392;
-2212;	0.938;	-1;	1.1310396049272544;	0.769736318230363;
-2212;	0.938;	-1;	1.701836656426227;	0.8757831600462507;
-2212;	0.938;	-1;	0.845791960073516;	0.6696608158544837;
-2212;	0.938;	-1;	2.136653862551031;	0.9156508379225662;
-2212;	0.938;	-1;	1.9179709058856969;	0.8983242273357653;
-2212;	0.938;	-1;	1.7256718893914915;	0.8785957043478799;
-2212;	0.938;	-1;	1.6878468309405328;	0.8740897037174197;
-2212;	0.938;	-1;	1.9136310864126869;	0.8979308210926907;
-2212;	0.938;	-1;	0.5795611100132885;	0.52562953637912;
-2212;	0.938;	-1;	2.19533887664285;	0.9195781548849975;
-2212;	0.938;	-1;	1.0658402384274108;	0.7506923522675133;
-2212;	0.938;	-1;	0.7981142570565946;	0.6480321633935325;
-2212;	0.938;	-1;	0.6906725713223306;	0.5929289736246922;
-2212;	0.938;	-1;	0.839981033341825;	0.6671114437136629;
-2212;	0.938;	-1;	0.7270560602085647;	0.612627496972346;
-2212;	0.938;	-1;	1.9158287573173132;	0.8981303102952847;
-2212;	0.938;	-1;	0.7446580891019717;	0.6217673012741729;
-2212;	0.938;	-1;	0.8452151278213139;	0.6694087996507896;
-2212;	0.938;	-1;	0.6626666896240975;	0.5770022326826082;
-2212;	0.938;	-1;	1.5852617207338353;	0.8606281054679208;
-2212;	0.938;	-1;	0.6404358700300601;	0.563871882454685;
-2212;	0.938;	-1;	1.4064956145363554;	0.8319584829876014;
-2212;	0.938;	-1;	1.2806557572388453;	0.8067495957736118;
-2212;	0.938;	-1;	1.3415759907381317;	0.8195484043326454;
-2212;	0.938;	-1;	1.3759942056146166;	0.8262770529719436;
-2212;	0.938;	-1;	1.5791147473961478;	0.8597589766660427;
-2212;	0.938;	-1;	1.4071540572398256;	0.8320783231603244;
-2212;	0.938;	-1;	1.2853363030215088;	0.8077754204094489;
-2212;	0.938;	-1;	1.7184855097279697;	0.8777571990806011;
-2212;	0.938;	-1;	1.4505718903070608;	0.8397299507324295;
-2212;	0.938;	-1;	1.1843145317866364;	0.7839112663568234;
-2212;	0.938;	-1;	2.522366342158855;	0.9372892290128488;
-2212;	0.938;	-1;	1.0338443299056197;	0.7406023711570153;
-2212;	0.938;	-1;	1.6318811754564118;	0.8669824390723658;
-2212;	0.938;	-1;	2.055675240927905;	0.9097649704568543;
-2212;	0.938;	-1;	1.35153921181925;	0.8215319436025593;
-2212;	0.938;	-1;	1.9192527586834414;	0.8984400159542066;
-2212;	0.938;	-1;	1.679694050160624;	0.8730878858605169;
